OSU_RTS.CALC.1103_DWC Time [SNAP],OSU_RTS.CALC.1103_DWC Value [SNAP],OSU_RTS.CALC.1103_DWC Status [SNAP],OSU_RTS.CALC.1103_GPALARM Time [SNAP],OSU_RTS.CALC.1103_GPALARM Value [SNAP],OSU_RTS.CALC.1103_GPALARM Status [SNAP],OSU_RTS.MDBUS_RH.1103_CD Time [SNAP],OSU_RTS.MDBUS_RH.1103_CD Value [SNAP],OSU_RTS.MDBUS_RH.1103_CD Status [SNAP],OSU_RTS.MDBUS_RH.1103_CDT Time [SNAP],OSU_RTS.MDBUS_RH.1103_CDT Value [SNAP],OSU_RTS.MDBUS_RH.1103_CDT Status [SNAP],OSU_RTS.MDBUS_RH.1103_CF Time [SNAP],OSU_RTS.MDBUS_RH.1103_CF Value [SNAP],OSU_RTS.MDBUS_RH.1103_CF Status [SNAP],OSU_RTS.MDBUS_RH.1103_CH Time [SNAP],OSU_RTS.MDBUS_RH.1103_CH Value [SNAP],OSU_RTS.MDBUS_RH.1103_CH Status [SNAP],OSU_RTS.MDBUS_RH.1103_CHF Time [SNAP],OSU_RTS.MDBUS_RH.1103_CHF Value [SNAP],OSU_RTS.MDBUS_RH.1103_CHF Status [SNAP],OSU_RTS.MDBUS_RH.1103_CHT Time [SNAP],OSU_RTS.MDBUS_RH.1103_CHT Value [SNAP],OSU_RTS.MDBUS_RH.1103_CHT Status [SNAP],OSU_RTS.MDBUS_RH.1103_CR Time [SNAP],OSU_RTS.MDBUS_RH.1103_CR Value [SNAP],OSU_RTS.MDBUS_RH.1103_CR Status [SNAP],OSU_RTS.MDBUS_RH.1103_CRT Time [SNAP],OSU_RTS.MDBUS_RH.1103_CRT Value [SNAP],OSU_RTS.MDBUS_RH.1103_CRT Status [SNAP],OSU_RTS.MDBUS_RH.1103_CS Time [SNAP],OSU_RTS.MDBUS_RH.1103_CS Value [SNAP],OSU_RTS.MDBUS_RH.1103_CS Status [SNAP],OSU_RTS.MDBUS_RH.1103_CST Time [SNAP],OSU_RTS.MDBUS_RH.1103_CST Value [SNAP],OSU_RTS.MDBUS_RH.1103_CST Status [SNAP],OSU_RTS.MDBUS_RH.1103_CV Time [SNAP],OSU_RTS.MDBUS_RH.1103_CV Value [SNAP],OSU_RTS.MDBUS_RH.1103_CV Status [SNAP],OSU_RTS.MDBUS_RH.1103_CVF Time [SNAP],OSU_RTS.MDBUS_RH.1103_CVF Value [SNAP],OSU_RTS.MDBUS_RH.1103_CVF Status [SNAP],OSU_RTS.MDBUS_RH.1103_D1H Time [SNAP],OSU_RTS.MDBUS_RH.1103_D1H Value [SNAP],OSU_RTS.MDBUS_RH.1103_D1H Status [SNAP],OSU_RTS.MDBUS_RH.1103_D1L Time [SNAP],OSU_RTS.MDBUS_RH.1103_D1L Value [SNAP],OSU_RTS.MDBUS_RH.1103_D1L Status [SNAP],OSU_RTS.MDBUS_RH.1103_DHD Time [SNAP],OSU_RTS.MDBUS_RH.1103_DHD Value [SNAP],OSU_RTS.MDBUS_RH.1103_DHD Status [SNAP],OSU_RTS.MDBUS_RH.1103_DHF Time [SNAP],OSU_RTS.MDBUS_RH.1103_DHF Value [SNAP],OSU_RTS.MDBUS_RH.1103_DHF Status [SNAP],OSU_RTS.MDBUS_RH.1103_DHR Time [SNAP],OSU_RTS.MDBUS_RH.1103_DHR Value [SNAP],OSU_RTS.MDBUS_RH.1103_DHR Status [SNAP],OSU_RTS.MDBUS_RH.1103_DHS Time [SNAP],OSU_RTS.MDBUS_RH.1103_DHS Value [SNAP],OSU_RTS.MDBUS_RH.1103_DHS Status [SNAP],OSU_RTS.MDBUS_RH.1103_DHT Time [SNAP],OSU_RTS.MDBUS_RH.1103_DHT Value [SNAP],OSU_RTS.MDBUS_RH.1103_DHT Status [SNAP],OSU_RTS.MDBUS_RH.1103_DVF Time [SNAP],OSU_RTS.MDBUS_RH.1103_DVF Value [SNAP],OSU_RTS.MDBUS_RH.1103_DVF Status [SNAP],OSU_RTS.MDBUS_RH.1103_DWC Time [SNAP],OSU_RTS.MDBUS_RH.1103_DWC Value [SNAP],OSU_RTS.MDBUS_RH.1103_DWC Status [SNAP],OSU_RTS.MDBUS_RH.1103_EC Time [SNAP],OSU_RTS.MDBUS_RH.1103_EC Value [SNAP],OSU_RTS.MDBUS_RH.1103_EC Status [SNAP],OSU_RTS.MDBUS_RH.1103_GBV Time [SNAP],OSU_RTS.MDBUS_RH.1103_GBV Value [SNAP],OSU_RTS.MDBUS_RH.1103_GBV Status [SNAP],OSU_RTS.MDBUS_RH.1103_GCV Time [SNAP],OSU_RTS.MDBUS_RH.1103_GCV Value [SNAP],OSU_RTS.MDBUS_RH.1103_GCV Status [SNAP],OSU_RTS.MDBUS_RH.1103_GP Time [SNAP],OSU_RTS.MDBUS_RH.1103_GP Value [SNAP],OSU_RTS.MDBUS_RH.1103_GP Status [SNAP],OSU_RTS.MDBUS_RH.1103_GT Time [SNAP],OSU_RTS.MDBUS_RH.1103_GT Value [SNAP],OSU_RTS.MDBUS_RH.1103_GT Status [SNAP],OSU_RTS.MDBUS_RH.1103_GUV Time [SNAP],OSU_RTS.MDBUS_RH.1103_GUV Value [SNAP],OSU_RTS.MDBUS_RH.1103_GUV Status [SNAP],OSU_RTS.MDBUS_RH.1103_HDT Time [SNAP],OSU_RTS.MDBUS_RH.1103_HDT Value [SNAP],OSU_RTS.MDBUS_RH.1103_HDT Status [SNAP],OSU_RTS.MDBUS_RH.1103_HHF Time [SNAP],OSU_RTS.MDBUS_RH.1103_HHF Value [SNAP],OSU_RTS.MDBUS_RH.1103_HHF Status [SNAP],OSU_RTS.MDBUS_RH.1103_HHT Time [SNAP],OSU_RTS.MDBUS_RH.1103_HHT Value [SNAP],OSU_RTS.MDBUS_RH.1103_HHT Status [SNAP],OSU_RTS.MDBUS_RH.1103_HMT Time [SNAP],OSU_RTS.MDBUS_RH.1103_HMT Value [SNAP],OSU_RTS.MDBUS_RH.1103_HMT Status [SNAP],OSU_RTS.MDBUS_RH.1103_HRT Time [SNAP],OSU_RTS.MDBUS_RH.1103_HRT Value [SNAP],OSU_RTS.MDBUS_RH.1103_HRT Status [SNAP],OSU_RTS.MDBUS_RH.1103_HST Time [SNAP],OSU_RTS.MDBUS_RH.1103_HST Value [SNAP],OSU_RTS.MDBUS_RH.1103_HST Status [SNAP],OSU_RTS.MDBUS_RH.1103_HVF Time [SNAP],OSU_RTS.MDBUS_RH.1103_HVF Value [SNAP],OSU_RTS.MDBUS_RH.1103_HVF Status [SNAP],OSU_RTS.MDBUS_RH.1103C_HF Time [SNAP],OSU_RTS.MDBUS_RH.1103C_HF Value [SNAP],OSU_RTS.MDBUS_RH.1103C_HF Status [SNAP],OSU_RTS.MDBUS_RH.1103C_HG Time [SNAP],OSU_RTS.MDBUS_RH.1103C_HG Value [SNAP],OSU_RTS.MDBUS_RH.1103C_HG Status [SNAP],Comments
10/18/18 16:00,2365140,OK,10/18/18 16:00,0,OK,10/18/18 16:00,5.005653381,OK,10/18/18 16:00,3.596736908,OK,10/18/18 16:00,13.82039833,OK,10/18/18 16:00,1133889.125,OK,10/18/18 16:00,47.36126709,OK,10/18/18 16:00,3411787,OK,10/18/18 16:00,50.04668808,OK,10/18/18 16:00,45.28616714,OK,10/18/18 16:00,45.04103088,OK,10/18/18 16:00,41.68943024,OK,10/18/18 16:00,66.05840529,OK,10/18/18 16:00,314.341801,OK,10/18/18 16:00,3,OK,10/18/18 16:00,39906,OK,10/18/18 16:00,22.21687317,OK,10/18/18 16:00,0,OK,10/18/18 16:00,127.5530396,OK,10/18/18 16:00,149.7698975,OK,10/18/18 16:00,1366119,OK,10/18/18 16:00,0,OK,10/18/18 16:00,399060,OK,10/18/18 16:00,3219530,OK,10/18/18 16:00,5.31000042,OK,10/18/18 16:00,374702,OK,10/18/18 16:00,5.019999981,OK,10/18/18 16:00,72.51999664,OK,10/18/18 16:00,2774132,OK,10/18/18 16:00,4.606686592,OK,10/18/18 16:00,308.6839294,OK,10/18/18 16:00,10043727,OK,10/18/18 16:00,2954549.25,OK,10/18/18 16:00,112.0054169,OK,10/18/18 16:00,116.6120911,OK,10/18/18 16:00,135.3871966,OK,10/18/18 16:00,165.84478,OK,10/18/18 16:00,13606669.5,OK,
10/18/18 16:15,2365170,OK,10/18/18 16:15,0,OK,10/18/18 16:15,5.621926308,OK,10/18/18 16:15,3.930247545,OK,10/18/18 16:15,15.99939442,OK,10/18/18 16:15,1133892.875,OK,10/18/18 16:15,47.94835663,OK,10/18/18 16:15,3411798.75,OK,10/18/18 16:15,50.53792572,OK,10/18/18 16:15,45.87377167,OK,10/18/18 16:15,44.91600037,OK,10/18/18 16:15,41.94352722,OK,10/18/18 16:15,68.07437985,OK,10/18/18 16:15,291.3102206,OK,10/18/18 16:15,3,OK,10/18/18 16:15,39909,OK,10/18/18 16:15,20.26300049,OK,10/18/18 16:15,0,OK,10/18/18 16:15,129.0035858,OK,10/18/18 16:15,149.2666016,OK,10/18/18 16:15,1366119,OK,10/18/18 16:15,0,OK,10/18/18 16:15,399090,OK,10/18/18 16:15,3219555,OK,10/18/18 16:15,5.330000401,OK,10/18/18 16:15,374706,OK,10/18/18 16:15,5.079999924,OK,10/18/18 16:15,72.3500061,OK,10/18/18 16:15,2774163,OK,10/18/18 16:15,4.748264313,OK,10/18/18 16:15,312.3956604,OK,10/18/18 16:15,10043806,OK,10/18/18 16:15,2954566,OK,10/18/18 16:15,117.5019989,OK,10/18/18 16:15,122.2502594,OK,10/18/18 16:15,133.1723411,OK,10/18/18 16:15,191.9530907,OK,10/18/18 16:15,13606714.5,OK,
10/18/18 16:30,2365190,OK,10/18/18 16:30,0,OK,10/18/18 16:30,5.87514019,OK,10/18/18 16:30,3.828514814,OK,10/18/18 16:30,19.59504128,OK,10/18/18 16:30,1133897.25,OK,10/18/18 16:30,56.92399597,OK,10/18/18 16:30,3411812.75,OK,10/18/18 16:30,50.45510101,OK,10/18/18 16:30,45.11965179,OK,10/18/18 16:30,44.57996368,OK,10/18/18 16:30,41.29113388,OK,10/18/18 16:30,79.78588117,OK,10/18/18 16:30,354.9380231,OK,10/18/18 16:30,3,OK,10/18/18 16:30,39911,OK,10/18/18 16:30,19.04632568,OK,10/18/18 16:30,0,OK,10/18/18 16:30,129.8679504,OK,10/18/18 16:30,148.9142761,OK,10/18/18 16:30,1366119,OK,10/18/18 16:30,0,OK,10/18/18 16:30,399110,OK,10/18/18 16:30,3219579,OK,10/18/18 16:30,5.300000191,OK,10/18/18 16:30,374710,OK,10/18/18 16:30,5.320000172,OK,10/18/18 16:30,73.41000366,OK,10/18/18 16:30,2774189,OK,10/18/18 16:30,-0.968304098,OK,10/18/18 16:30,0,OK,10/18/18 16:30,10043871,OK,10/18/18 16:30,2954582.75,OK,10/18/18 16:30,121.4818115,OK,10/18/18 16:30,120.513504,OK,10/18/18 16:30,136.5185588,OK,10/18/18 16:30,235.1404953,OK,10/18/18 16:30,13606767,OK,
10/18/18 16:45,2365210,OK,10/18/18 16:45,0,OK,10/18/18 16:45,5.153007507,OK,10/18/18 16:45,3.598121881,OK,10/18/18 16:45,15.64461803,OK,10/18/18 16:45,1133901.75,OK,10/18/18 16:45,50.22402573,OK,10/18/18 16:45,3411826,OK,10/18/18 16:45,49.90325546,OK,10/18/18 16:45,45.17818451,OK,10/18/18 16:45,44.75024796,OK,10/18/18 16:45,41.58006287,OK,10/18/18 16:45,72.61337444,OK,10/18/18 16:45,333.2138907,OK,10/18/18 16:45,3,OK,10/18/18 16:45,39913,OK,10/18/18 16:45,19.72460175,OK,10/18/18 16:45,0,OK,10/18/18 16:45,129.0727844,OK,10/18/18 16:45,148.7973785,OK,10/18/18 16:45,1366119,OK,10/18/18 16:45,0,OK,10/18/18 16:45,399130,OK,10/18/18 16:45,3219603,OK,10/18/18 16:45,5.320000172,OK,10/18/18 16:45,374711,OK,10/18/18 16:45,5.010000229,OK,10/18/18 16:45,74.48000336,OK,10/18/18 16:45,2774201,OK,10/18/18 16:45,0.833636284,OK,10/18/18 16:45,0,OK,10/18/18 16:45,10043885,OK,10/18/18 16:45,2954599.25,OK,10/18/18 16:45,116.5320358,OK,10/18/18 16:45,117.3656769,OK,10/18/18 16:45,133.1539977,OK,10/18/18 16:45,187.7354164,OK,10/18/18 16:45,13606821,OK,
10/18/18 17:00,2365240,OK,10/18/18 17:00,0,OK,10/18/18 17:00,5.52750349,OK,10/18/18 17:00,3.785871029,OK,10/18/18 17:00,16.17869186,OK,10/18/18 17:00,1133905.625,OK,10/18/18 17:00,47.1075058,OK,10/18/18 17:00,3411837.75,OK,10/18/18 17:00,50.33984756,OK,10/18/18 17:00,45.47770691,OK,10/18/18 17:00,44.8123436,OK,10/18/18 17:00,41.69184113,OK,10/18/18 17:00,70.00397167,OK,10/18/18 17:00,297.0424642,OK,10/18/18 17:00,3,OK,10/18/18 17:00,39916,OK,10/18/18 17:00,20.39077377,OK,10/18/18 17:00,0,OK,10/18/18 17:00,128.3080292,OK,10/18/18 17:00,148.6988068,OK,10/18/18 17:00,1366119,OK,10/18/18 17:00,0,OK,10/18/18 17:00,399160,OK,10/18/18 17:00,3219628,OK,10/18/18 17:00,5.320000172,OK,10/18/18 17:00,374713,OK,10/18/18 17:00,5.239999771,OK,10/18/18 17:00,74.65999603,OK,10/18/18 17:00,2774212,OK,10/18/18 17:00,1.191766262,OK,10/18/18 17:00,79.75920105,OK,10/18/18 17:00,10043892,OK,10/18/18 17:00,2954616,OK,10/18/18 17:00,113.3215485,OK,10/18/18 17:00,114.5133209,OK,10/18/18 17:00,135.2170923,OK,10/18/18 17:00,194.0884323,OK,10/18/18 17:00,13606867.5,OK,
10/18/18 17:15,2365260,OK,10/18/18 17:15,0,OK,10/18/18 17:15,5.751765251,OK,10/18/18 17:15,3.855104923,OK,10/18/18 17:15,19.61937904,OK,10/18/18 17:15,1133910,OK,10/18/18 17:15,53.67196274,OK,10/18/18 17:15,3411850.25,OK,10/18/18 17:15,50.61428452,OK,10/18/18 17:15,45.28682709,OK,10/18/18 17:15,44.86251831,OK,10/18/18 17:15,41.43172455,OK,10/18/18 17:15,81.60776819,OK,10/18/18 17:15,332.3441468,OK,10/18/18 17:15,3,OK,10/18/18 17:15,39918,OK,10/18/18 17:15,20.69959259,OK,10/18/18 17:15,0,OK,10/18/18 17:15,128.3404694,OK,10/18/18 17:15,149.0400696,OK,10/18/18 17:15,1366119,OK,10/18/18 17:15,0,OK,10/18/18 17:15,399180,OK,10/18/18 17:15,3219652,OK,10/18/18 17:15,5.31000042,OK,10/18/18 17:15,374715,OK,10/18/18 17:15,5.059999943,OK,10/18/18 17:15,72.16999817,OK,10/18/18 17:15,2774231,OK,10/18/18 17:15,0.963212252,OK,10/18/18 17:15,0,OK,10/18/18 17:15,10043904,OK,10/18/18 17:15,2954632.5,OK,10/18/18 17:15,110.7572174,OK,10/18/18 17:15,111.7204285,OK,10/18/18 17:15,133.5893254,OK,10/18/18 17:15,235.4325485,OK,10/18/18 17:15,13606920,OK,
10/18/18 17:30,2365290,OK,10/18/18 17:30,0,OK,10/18/18 17:30,6.663361073,OK,10/18/18 17:30,3.703786373,OK,10/18/18 17:30,15.680933,OK,10/18/18 17:30,1133914.125,OK,10/18/18 17:30,45.11825562,OK,10/18/18 17:30,3411862,OK,10/18/18 17:30,51.69832611,OK,10/18/18 17:30,45.03901291,OK,10/18/18 17:30,45.03496552,OK,10/18/18 17:30,41.33522797,OK,10/18/18 17:30,56.30781559,OK,10/18/18 17:30,290.7997937,OK,10/18/18 17:30,3,OK,10/18/18 17:30,39921,OK,10/18/18 17:30,21.91000748,OK,10/18/18 17:30,0,OK,10/18/18 17:30,127.7476959,OK,10/18/18 17:30,149.6577148,OK,10/18/18 17:30,1366119,OK,10/18/18 17:30,0,OK,10/18/18 17:30,399210,OK,10/18/18 17:30,3219676,OK,10/18/18 17:30,5.279999733,OK,10/18/18 17:30,374719,OK,10/18/18 17:30,5.190000057,OK,10/18/18 17:30,68.87000275,OK,10/18/18 17:30,2774261,OK,10/18/18 17:30,5.335564137,OK,10/18/18 17:30,356.8329163,OK,10/18/18 17:30,10043992,OK,10/18/18 17:30,2954649.25,OK,10/18/18 17:30,117.0036697,OK,10/18/18 17:30,122.3392334,OK,10/18/18 17:30,135.3746964,OK,10/18/18 17:30,188.171196,OK,10/18/18 17:30,13606969.5,OK,
10/18/18 17:45,2365320,OK,10/18/18 17:45,0,OK,10/18/18 17:45,6.63856411,OK,10/18/18 17:45,3.670862198,OK,10/18/18 17:45,16.24724007,OK,10/18/18 17:45,1133918.125,OK,10/18/18 17:45,42.62689209,OK,10/18/18 17:45,3411873,OK,10/18/18 17:45,51.71389008,OK,10/18/18 17:45,45.05938721,OK,10/18/18 17:45,45.07532501,OK,10/18/18 17:45,41.38852692,OK,10/18/18 17:45,58.56010673,OK,10/18/18 17:45,277.2056742,OK,10/18/18 17:45,3,OK,10/18/18 17:45,39924,OK,10/18/18 17:45,21.42201805,OK,10/18/18 17:45,0,OK,10/18/18 17:45,128.6118774,OK,10/18/18 17:45,150.0338898,OK,10/18/18 17:45,1366119,OK,10/18/18 17:45,0,OK,10/18/18 17:45,399240,OK,10/18/18 17:45,3219699,OK,10/18/18 17:45,5.289999962,OK,10/18/18 17:45,374724,OK,10/18/18 17:45,5.079999924,OK,10/18/18 17:45,66.48000336,OK,10/18/18 17:45,2774299,OK,10/18/18 17:45,4.676307678,OK,10/18/18 17:45,306.7933044,OK,10/18/18 17:45,10044074,OK,10/18/18 17:45,2954665.75,OK,10/18/18 17:45,123.4523773,OK,10/18/18 17:45,128.1286774,OK,10/18/18 17:45,132.9600485,OK,10/18/18 17:45,194.9668808,OK,10/18/18 17:45,13607017.5,OK,
10/18/18 18:00,2365340,OK,10/18/18 18:00,0,OK,10/18/18 18:00,6.437976837,OK,10/18/18 18:00,3.668254137,OK,10/18/18 18:00,14.99313831,OK,10/18/18 18:00,1133922,OK,10/18/18 18:00,41.54698181,OK,10/18/18 18:00,3411883.25,OK,10/18/18 18:00,51.49095535,OK,10/18/18 18:00,45.04846573,OK,10/18/18 18:00,45.05297852,OK,10/18/18 18:00,41.38021088,OK,10/18/18 18:00,55.7229284,OK,10/18/18 18:00,270.3755409,OK,10/18/18 18:00,3,OK,10/18/18 18:00,39926,OK,10/18/18 18:00,21.84143829,OK,10/18/18 18:00,0,OK,10/18/18 18:00,128.2629395,OK,10/18/18 18:00,150.1043854,OK,10/18/18 18:00,1366119,OK,10/18/18 18:00,0,OK,10/18/18 18:00,399260,OK,10/18/18 18:00,3219724,OK,10/18/18 18:00,5.259999752,OK,10/18/18 18:00,374726,OK,10/18/18 18:00,5.139999866,OK,10/18/18 18:00,64.95999908,OK,10/18/18 18:00,2774315,OK,10/18/18 18:00,1.40440774,OK,10/18/18 18:00,93.01121521,OK,10/18/18 18:00,10044085,OK,10/18/18 18:00,2954682.5,OK,10/18/18 18:00,118.6729507,OK,10/18/18 18:00,120.0773621,OK,10/18/18 18:00,133.9865583,OK,10/18/18 18:00,179.9176598,OK,10/18/18 18:00,13607064,OK,
10/18/18 18:15,2365360,OK,10/18/18 18:15,0,OK,10/18/18 18:15,6.519470215,OK,10/18/18 18:15,3.647988081,OK,10/18/18 18:15,14.79006767,OK,10/18/18 18:15,1133925.75,OK,10/18/18 18:15,42.265522,OK,10/18/18 18:15,3411894,OK,10/18/18 18:15,51.5619812,OK,10/18/18 18:15,45.1064682,OK,10/18/18 18:15,45.04251099,OK,10/18/18 18:15,41.45848083,OK,10/18/18 18:15,54.28098062,OK,10/18/18 18:15,276.5784481,OK,10/18/18 18:15,3,OK,10/18/18 18:15,39928,OK,10/18/18 18:15,22.29062462,OK,10/18/18 18:15,0,OK,10/18/18 18:15,128.6827393,OK,10/18/18 18:15,150.9733887,OK,10/18/18 18:15,1366119,OK,10/18/18 18:15,0,OK,10/18/18 18:15,399280,OK,10/18/18 18:15,3219748,OK,10/18/18 18:15,5.279999733,OK,10/18/18 18:15,374727,OK,10/18/18 18:15,5.190000057,OK,10/18/18 18:15,63.94000244,OK,10/18/18 18:15,2774322,OK,10/18/18 18:15,1.3990165,OK,10/18/18 18:15,93.06293488,OK,10/18/18 18:15,10044100,OK,10/18/18 18:15,2954699.25,OK,10/18/18 18:15,115.1076965,OK,10/18/18 18:15,116.5067139,OK,10/18/18 18:15,134.4633256,OK,10/18/18 18:15,177.4808121,OK,10/18/18 18:15,13607109,OK,
10/18/18 18:30,2365390,OK,10/18/18 18:30,0,OK,10/18/18 18:30,6.483278275,OK,10/18/18 18:30,3.11456871,OK,10/18/18 18:30,14.20936298,OK,10/18/18 18:30,1133929.375,OK,10/18/18 18:30,36.10503006,OK,10/18/18 18:30,3411903.75,OK,10/18/18 18:30,51.64972687,OK,10/18/18 18:30,44.44586182,OK,10/18/18 18:30,45.16644287,OK,10/18/18 18:30,41.3312912,OK,10/18/18 18:30,52.44022522,OK,10/18/18 18:30,275.8777505,OK,10/18/18 18:30,3,OK,10/18/18 18:30,39931,OK,10/18/18 18:30,23.55885315,OK,10/18/18 18:30,0,OK,10/18/18 18:30,127.6164169,OK,10/18/18 18:30,151.1752625,OK,10/18/18 18:30,1366119,OK,10/18/18 18:30,0,OK,10/18/18 18:30,399310,OK,10/18/18 18:30,3219774,OK,10/18/18 18:30,5.289999962,OK,10/18/18 18:30,374728,OK,10/18/18 18:30,5.099999905,OK,10/18/18 18:30,62.59000015,OK,10/18/18 18:30,2774333,OK,10/18/18 18:30,1.340275526,OK,10/18/18 18:30,90.15442657,OK,10/18/18 18:30,10044120,OK,10/18/18 18:30,2954716,OK,10/18/18 18:30,111.88797,OK,10/18/18 18:30,113.228241,OK,10/18/18 18:30,135.863728,OK,10/18/18 18:30,170.5123558,OK,10/18/18 18:30,13607152.5,OK,
10/18/18 18:45,2365410,OK,10/18/18 18:45,0,OK,10/18/18 18:45,6.403586388,OK,10/18/18 18:45,2.774846554,OK,10/18/18 18:45,13.50089169,OK,10/18/18 18:45,1133932.875,OK,10/18/18 18:45,31.96640778,OK,10/18/18 18:45,3411912.5,OK,10/18/18 18:45,51.54959106,OK,10/18/18 18:45,44.21791458,OK,10/18/18 18:45,45.14600372,OK,10/18/18 18:45,41.44306946,OK,10/18/18 18:45,50.44822167,OK,10/18/18 18:45,275.0061511,OK,10/18/18 18:45,3,OK,10/18/18 18:45,39933,OK,10/18/18 18:45,21.77417374,OK,10/18/18 18:45,0,OK,10/18/18 18:45,128.2535553,OK,10/18/18 18:45,150.02771,OK,10/18/18 18:45,1366119,OK,10/18/18 18:45,0,OK,10/18/18 18:45,399330,OK,10/18/18 18:45,3219801,OK,10/18/18 18:45,5.259999752,OK,10/18/18 18:45,374731,OK,10/18/18 18:45,5.010000229,OK,10/18/18 18:45,62.09000015,OK,10/18/18 18:45,2774356,OK,10/18/18 18:45,10.94523716,OK,10/18/18 18:45,748.0180054,OK,10/18/18 18:45,10044158,OK,10/18/18 18:45,2954733,OK,10/18/18 18:45,109.9380493,OK,10/18/18 18:45,120.8832932,OK,10/18/18 18:45,138.0338967,OK,10/18/18 18:45,162.0107002,OK,10/18/18 18:45,13607194.5,OK,
10/18/18 19:00,2365430,OK,10/18/18 19:00,0,OK,10/18/18 19:00,6.163539886,OK,10/18/18 19:00,2.608233452,OK,10/18/18 19:00,10.63924885,OK,10/18/18 19:00,1133935.875,OK,10/18/18 19:00,31.39256477,OK,10/18/18 19:00,3411920.25,OK,10/18/18 19:00,51.6570816,OK,10/18/18 19:00,44.0981369,OK,10/18/18 19:00,45.49354172,OK,10/18/18 19:00,41.48990631,OK,10/18/18 19:00,41.3084352,OK,10/18/18 19:00,287.3212737,OK,10/18/18 19:00,3,OK,10/18/18 19:00,39935,OK,10/18/18 19:00,20.76551819,OK,10/18/18 19:00,0,OK,10/18/18 19:00,129.4277344,OK,10/18/18 19:00,150.1932526,OK,10/18/18 19:00,1366119,OK,10/18/18 19:00,0,OK,10/18/18 19:00,399350,OK,10/18/18 19:00,3219826,OK,10/18/18 19:00,5.259999752,OK,10/18/18 19:00,374735,OK,10/18/18 19:00,5.099999905,OK,10/18/18 19:00,61.42000198,OK,10/18/18 19:00,2774387,OK,10/18/18 19:00,5.400438786,OK,10/18/18 19:00,365.178833,OK,10/18/18 19:00,10044267,OK,10/18/18 19:00,2954750,OK,10/18/18 19:00,118.4438324,OK,10/18/18 19:00,123.8442688,OK,10/18/18 19:00,136.9258667,OK,10/18/18 19:00,127.6709862,OK,10/18/18 19:00,13607230.5,OK,
10/18/18 19:15,2365460,OK,10/18/18 19:15,0,OK,10/18/18 19:15,6.60515213,OK,10/18/18 19:15,2.541749477,OK,10/18/18 19:15,9.851921082,OK,10/18/18 19:15,1133938.375,OK,10/18/18 19:15,29.02241898,OK,10/18/18 19:15,3411927.75,OK,10/18/18 19:15,52.18305969,OK,10/18/18 19:15,43.90671921,OK,10/18/18 19:15,45.57791138,OK,10/18/18 19:15,41.36496735,OK,10/18/18 19:15,35.66657432,OK,10/18/18 19:15,272.5762196,OK,10/18/18 19:15,3,OK,10/18/18 19:15,39938,OK,10/18/18 19:15,22.70408249,OK,10/18/18 19:15,0,OK,10/18/18 19:15,127.0992432,OK,10/18/18 19:15,149.8033295,OK,10/18/18 19:15,1366119,OK,10/18/18 19:15,0,OK,10/18/18 19:15,399380,OK,10/18/18 19:15,3219852,OK,10/18/18 19:15,5.25,OK,10/18/18 19:15,374740,OK,10/18/18 19:15,5.099999905,OK,10/18/18 19:15,60.92000198,OK,10/18/18 19:15,2774421,OK,10/18/18 19:15,4.549762249,OK,10/18/18 19:15,304.5072937,OK,10/18/18 19:15,10044353,OK,10/18/18 19:15,2954767,OK,10/18/18 19:15,124.1124268,OK,10/18/18 19:15,128.6622009,OK,10/18/18 19:15,135.649946,OK,10/18/18 19:15,118.223053,OK,10/18/18 19:15,13607260.5,OK,
10/18/18 19:30,2365480,OK,10/18/18 19:30,0,OK,10/18/18 19:30,6.600115776,OK,10/18/18 19:30,2.466173649,OK,10/18/18 19:30,9.14646244,OK,10/18/18 19:30,1133940.75,OK,10/18/18 19:30,29.62830925,OK,10/18/18 19:30,3411934.75,OK,10/18/18 19:30,52.39595795,OK,10/18/18 19:30,43.88301849,OK,10/18/18 19:30,45.79584503,OK,10/18/18 19:30,41.41684723,OK,10/18/18 19:30,33.16384889,OK,10/18/18 19:30,286.7944402,OK,10/18/18 19:30,3,OK,10/18/18 19:30,39940,OK,10/18/18 19:30,21.34631348,OK,10/18/18 19:30,0,OK,10/18/18 19:30,127.9870224,OK,10/18/18 19:30,149.3333435,OK,10/18/18 19:30,1366119,OK,10/18/18 19:30,0,OK,10/18/18 19:30,399400,OK,10/18/18 19:30,3219878,OK,10/18/18 19:30,5.269999981,OK,10/18/18 19:30,374743,OK,10/18/18 19:30,5.139999866,OK,10/18/18 19:30,59.93000031,OK,10/18/18 19:30,2774440,OK,10/18/18 19:30,1.14470768,OK,10/18/18 19:30,77.88486481,OK,10/18/18 19:30,10044380,OK,10/18/18 19:30,2954783.75,OK,10/18/18 19:30,120.4356003,OK,10/18/18 19:30,121.580307,OK,10/18/18 19:30,137.6994011,OK,10/18/18 19:30,109.7575493,OK,10/18/18 19:30,13607289,OK,
